DATE_TIME,STATION,TOTAL_TRAFFIC,date,time
3/30/16 12:00,34 ST-HERALD SQ,51797.75,3/30/16,12:00:00
5/11/16 8:00,34 ST-HERALD SQ,51759.41667,5/11/16,8:00:00
5/10/16 20:00,GRD CNTRL-42 ST,51732,5/10/16,20:00:00
3/15/16 12:00,23 ST,51724.25,3/15/16,12:00:00
3/4/16 16:00,42 ST-PORT AUTH,51707.5,3/4/16,16:00:00
4/19/16 20:00,34 ST-PENN STA,51703.5,4/19/16,20:00:00
3/11/16 16:00,42 ST-PORT AUTH,51699.5,3/11/16,16:00:00
3/9/16 12:00,GRD CNTRL-42 ST,51676.08333,3/9/16,12:00:00
3/29/16 12:00,34 ST-HERALD SQ,51655.25,3/29/16,12:00:00
3/23/16 20:00,GRD CNTRL-42 ST,51650.5,3/23/16,20:00:00
3/15/16 20:00,GRD CNTRL-42 ST,51642.25,3/15/16,20:00:00
3/22/16 12:00,23 ST,51611.5,3/22/16,12:00:00
5/27/16 12:00,23 ST,51605.25,5/27/16,12:00:00
5/16/16 20:00,GRD CNTRL-42 ST,51556.75,5/16/16,20:00:00
5/3/16 8:00,34 ST-HERALD SQ,51532.5,5/3/16,8:00:00
3/3/16 12:00,34 ST-PENN STA,51525,3/3/16,12:00:00
4/19/16 12:00,23 ST,51483.5,4/19/16,12:00:00
4/4/16 16:00,14 ST-UNION SQ,51475,4/4/16,16:00:00
3/1/16 12:00,GRD CNTRL-42 ST,51464.975,3/1/16,12:00:00
4/27/16 12:00,34 ST-HERALD SQ,51432.75,4/27/16,12:00:00
3/22/16 8:00,34 ST-HERALD SQ,51429,3/22/16,8:00:00
5/6/16 12:00,23 ST,51412.75,5/6/16,12:00:00
3/28/16 16:00,14 ST-UNION SQ,51399,3/28/16,16:00:00
5/20/16 12:00,23 ST,51398,5/20/16,12:00:00
5/13/16 20:00,34 ST-PENN STA,51395.25,5/13/16,20:00:00
3/22/16 20:00,GRD CNTRL-42 ST,51391.5,3/22/16,20:00:00
5/19/16 12:00,23 ST,51367.25,5/19/16,12:00:00
4/26/16 20:00,GRD CNTRL-42 ST,51332.45032,4/26/16,20:00:00
4/28/16 20:00,GRD CNTRL-42 ST,51331.25,4/28/16,20:00:00
5/25/16 12:00,34 ST-HERALD SQ,51312,5/25/16,12:00:00
3/2/16 16:00,42 ST-PORT AUTH,51297.5,3/2/16,16:00:00
5/13/16 12:00,23 ST,51269.25,5/13/16,12:00:00
5/5/16 8:00,34 ST-HERALD SQ,51236.5,5/5/16,8:00:00
5/4/16 8:00,34 ST-HERALD SQ,51223.5,5/4/16,8:00:00
3/17/16 12:00,34 ST-HERALD SQ,51218.20833,3/17/16,12:00:00
3/23/16 12:00,23 ST,51215,3/23/16,12:00:00
4/7/16 12:00,34 ST-HERALD SQ,51181.5,4/7/16,12:00:00
4/6/16 8:00,34 ST-HERALD SQ,51167.75,4/6/16,8:00:00
4/19/16 8:00,34 ST-HERALD SQ,51145.11538,4/19/16,8:00:00
3/3/16 16:00,42 ST-PORT AUTH,51132.34848,3/3/16,16:00:00
4/14/16 8:00,34 ST-HERALD SQ,51132,4/14/16,8:00:00
5/25/16 12:00,23 ST,51126.5,5/25/16,12:00:00
5/26/16 20:00,GRD CNTRL-42 ST,51061.75,5/26/16,20:00:00
5/4/16 20:00,34 ST-PENN STA,51008,5/4/16,20:00:00
5/26/16 12:00,23 ST,50989.75,5/26/16,12:00:00
5/19/16 8:00,34 ST-HERALD SQ,50986.32143,5/19/16,8:00:00
4/29/16 12:00,34 ST-HERALD SQ,50967,4/29/16,12:00:00
4/1/16 12:00,23 ST,50943.75,4/1/16,12:00:00
4/4/16 8:00,34 ST-HERALD SQ,50943.5,4/4/16,8:00:00
4/22/16 12:00,34 ST-HERALD SQ,50910.61538,4/22/16,12:00:00
3/16/16 8:00,34 ST-HERALD SQ,50910.25,3/16/16,8:00:00
4/19/16 20:00,GRD CNTRL-42 ST,50879.33815,4/19/16,20:00:00
5/23/16 20:00,GRD CNTRL-42 ST,50856.91667,5/23/16,20:00:00
3/11/16 20:00,34 ST-PENN STA,50853.5,3/11/16,20:00:00
3/18/16 16:00,42 ST-PORT AUTH,50845,3/18/16,16:00:00
5/5/16 16:00,FULTON ST,50814.75,5/5/16,16:00:00
3/31/16 8:00,34 ST-HERALD SQ,50764.95833,3/31/16,8:00:00
3/3/16 8:00,42 ST-PORT AUTH,50738.5,3/3/16,8:00:00
3/24/16 12:00,34 ST-HERALD SQ,50702.25,3/24/16,12:00:00
4/20/16 20:00,34 ST-PENN STA,50700,4/20/16,20:00:00
3/22/16 12:00,34 ST-HERALD SQ,50695.75,3/22/16,12:00:00
3/21/16 20:00,34 ST-PENN STA,50682.5,3/21/16,20:00:00
5/11/16 20:00,34 ST-PENN STA,50668.5,5/11/16,20:00:00
3/21/16 20:00,GRD CNTRL-42 ST,50665.75,3/21/16,20:00:00
4/16/16 16:00,34 ST-PENN STA,50624,4/16/16,16:00:00
4/12/16 20:00,34 ST-PENN STA,50619.75,4/12/16,20:00:00
4/28/16 12:00,34 ST-HERALD SQ,50618.25,4/28/16,12:00:00
3/17/16 8:00,34 ST-HERALD SQ,50560.91667,3/17/16,8:00:00
5/2/16 8:00,34 ST-HERALD SQ,50519.66667,5/2/16,8:00:00
5/25/16 8:00,34 ST-HERALD SQ,50509.5,5/25/16,8:00:00
4/29/16 20:00,34 ST-PENN STA,50498.5,4/29/16,20:00:00
5/18/16 16:00,42 ST-PORT AUTH,50495,5/18/16,16:00:00
5/4/16 12:00,34 ST-HERALD SQ,50458.5,5/4/16,12:00:00
3/12/16 16:00,34 ST-PENN STA,50408.94444,3/12/16,16:00:00
4/15/16 20:00,GRD CNTRL-42 ST,50311.25,4/15/16,20:00:00
3/2/16 12:00,34 ST-PENN STA,50295.5,3/2/16,12:00:00
5/18/16 20:00,GRD CNTRL-42 ST,50289.75,5/18/16,20:00:00
5/17/16 12:00,34 ST-HERALD SQ,50287.0625,5/17/16,12:00:00
5/5/16 12:00,34 ST-HERALD SQ,50277.5,5/5/16,12:00:00
5/24/16 12:00,23 ST,50273.75,5/24/16,12:00:00
5/12/16 8:00,34 ST-HERALD SQ,50263.75,5/12/16,8:00:00
4/7/16 8:00,34 ST-HERALD SQ,50248.75,4/7/16,8:00:00
4/4/16 12:00,23 ST,50247.125,4/4/16,12:00:00
3/22/16 20:00,34 ST-PENN STA,50227.25,3/22/16,20:00:00
4/27/16 20:00,34 ST-PENN STA,50191.75,4/27/16,20:00:00
3/8/16 8:00,TIMES SQ-42 ST,50188,3/8/16,8:00:00
3/18/16 20:00,GRD CNTRL-42 ST,50166.75,3/18/16,20:00:00
3/10/16 16:00,59 ST,50156,3/10/16,16:00:00
4/13/16 8:00,34 ST-HERALD SQ,50152.5,4/13/16,8:00:00
5/18/16 16:00,FULTON ST,50122,5/18/16,16:00:00
4/7/16 20:00,34 ST-PENN STA,50118.29167,4/7/16,20:00:00
4/22/16 12:00,23 ST,50094.25,4/22/16,12:00:00
4/21/16 8:00,34 ST-HERALD SQ,50092.61538,4/21/16,8:00:00
3/21/16 8:00,34 ST-HERALD SQ,50077,3/21/16,8:00:00
5/21/16 16:00,34 ST-PENN STA,50073.75,5/21/16,16:00:00
4/13/16 16:00,FULTON ST,50051.25,4/13/16,16:00:00
4/7/16 12:00,23 ST,50045.83333,4/7/16,12:00:00
3/1/16 12:00,34 ST-PENN STA,50028.16667,3/1/16,12:00:00
3/10/16 20:00,34 ST-PENN STA,50027.5,3/10/16,20:00:00
3/28/16 8:00,34 ST-HERALD SQ,50011.70833,3/28/16,8:00:00
5/6/16 20:00,GRD CNTRL-42 ST,49992,5/6/16,20:00:00
4/28/16 20:00,34 ST-PENN STA,49979,4/28/16,20:00:00
5/16/16 12:00,23 ST,49955.83333,5/16/16,12:00:00
3/7/16 8:00,42 ST-PORT AUTH,49949,3/7/16,8:00:00
5/26/16 12:00,34 ST-HERALD SQ,49941.75,5/26/16,12:00:00
3/14/16 16:00,14 ST-UNION SQ,49933.5,3/14/16,16:00:00
5/19/16 16:00,FULTON ST,49927,5/19/16,16:00:00
4/18/16 12:00,23 ST,49919.25,4/18/16,12:00:00
5/25/16 16:00,FULTON ST,49891.75,5/25/16,16:00:00
3/7/16 12:00,34 ST-PENN STA,49873.25,3/7/16,12:00:00
3/19/16 16:00,14 ST-UNION SQ,49805,3/19/16,16:00:00
5/12/16 12:00,34 ST-HERALD SQ,49754.25,5/12/16,12:00:00
4/8/16 8:00,34 ST-HERALD SQ,49751.25,4/8/16,8:00:00
5/17/16 8:00,34 ST-HERALD SQ,49737.5,5/17/16,8:00:00
5/2/16 20:00,34 ST-PENN STA,49735.75,5/2/16,20:00:00
5/3/16 16:00,FULTON ST,49728,5/3/16,16:00:00
4/1/16 8:00,34 ST-HERALD SQ,49705.5,4/1/16,8:00:00
4/11/16 12:00,23 ST,49673.5,4/11/16,12:00:00
5/4/16 16:00,42 ST-PORT AUTH,49672.75,5/4/16,16:00:00
3/25/16 8:00,GRD CNTRL-42 ST,49655.25,3/25/16,8:00:00
4/20/16 8:00,34 ST-HERALD SQ,49636.61538,4/20/16,8:00:00
4/14/16 16:00,FULTON ST,49603,4/14/16,16:00:00
3/10/16 8:00,TIMES SQ-42 ST,49581,3/10/16,8:00:00
5/16/16 8:00,34 ST-HERALD SQ,49575.5,5/16/16,8:00:00
3/28/16 20:00,34 ST-PENN STA,49564.4,3/28/16,20:00:00
3/17/16 16:00,42 ST-PORT AUTH,49563.75,3/17/16,16:00:00
3/9/16 16:00,59 ST,49563,3/9/16,16:00:00
4/14/16 12:00,34 ST-HERALD SQ,49561.75,4/14/16,12:00:00
3/3/16 16:00,59 ST,49561,3/3/16,16:00:00
4/27/16 8:00,34 ST-HERALD SQ,49553.5,4/27/16,8:00:00
3/31/16 16:00,FULTON ST,49548,3/31/16,16:00:00
5/26/16 8:00,34 ST-HERALD SQ,49538.25,5/26/16,8:00:00
3/15/16 8:00,34 ST-HERALD SQ,49523.625,3/15/16,8:00:00
3/30/16 16:00,FULTON ST,49522.75,3/30/16,16:00:00
4/7/16 8:00,23 ST,49516.91667,4/7/16,8:00:00
3/1/16 20:00,34 ST-PENN STA,49502,3/1/16,20:00:00
4/8/16 16:00,42 ST-PORT AUTH,49493,4/8/16,16:00:00
5/3/16 20:00,34 ST-PENN STA,49487.48148,5/3/16,20:00:00
5/26/16 16:00,FULTON ST,49473.25,5/26/16,16:00:00
3/1/16 16:00,59 ST,49462,3/1/16,16:00:00
5/27/16 12:00,86 ST,49435.5,5/27/16,12:00:00
4/6/16 12:00,34 ST-HERALD SQ,49435,4/6/16,12:00:00
5/17/16 16:00,FULTON ST,49433,5/17/16,16:00:00
3/24/16 16:00,42 ST-PORT AUTH,49428.125,3/24/16,16:00:00
5/12/16 16:00,FULTON ST,49425.25,5/12/16,16:00:00
5/10/16 20:00,34 ST-PENN STA,49398.5,5/10/16,20:00:00
5/16/16 20:00,34 ST-PENN STA,49393,5/16/16,20:00:00
3/24/16 16:00,FULTON ST,49390.75,3/24/16,16:00:00
4/21/16 12:00,34 ST-HERALD SQ,49384.36538,4/21/16,12:00:00
4/5/16 12:00,34 ST-HERALD SQ,49374.75,4/5/16,12:00:00
3/8/16 16:00,CHAMBERS ST,49357,3/8/16,16:00:00
3/21/16 12:00,23 ST,49354.5,3/21/16,12:00:00
3/9/16 16:00,FULTON ST,49337.75,3/9/16,16:00:00
5/27/16 16:00,TIMES SQ-42 ST,49321.5,5/27/16,16:00:00
3/10/16 16:00,42 ST-PORT AUTH,49321,3/10/16,16:00:00
4/18/16 20:00,34 ST-PENN STA,49303.5,4/18/16,20:00:00
5/27/16 12:00,14 ST-UNION SQ,49302,5/27/16,12:00:00
5/4/16 16:00,FULTON ST,49298.75,5/4/16,16:00:00
4/28/16 8:00,34 ST-HERALD SQ,49293,4/28/16,8:00:00
3/8/16 16:00,FULTON ST,49292,3/8/16,16:00:00
5/6/16 12:00,86 ST,49289.5,5/6/16,12:00:00
3/5/16 16:00,34 ST-PENN STA,49284.5,3/5/16,16:00:00
3/16/16 16:00,FULTON ST,49266.5,3/16/16,16:00:00
3/3/15 16:00,34 ST-PENN STA,116199,3/3/15,16:00:00
3/3/15 16:00,42 ST-GRD CNTRL,113310,3/3/15,16:00:00
3/6/15 16:00,34 ST-PENN STA,111700,3/6/15,16:00:00
3/13/15 16:00,34 ST-PENN STA,108337.25,3/13/15,16:00:00
3/4/15 16:00,34 ST-PENN STA,106103,3/4/15,16:00:00
5/29/15 16:00,34 ST-PENN STA,105141,5/29/15,16:00:00
3/12/15 16:00,34 ST-PENN STA,104366,3/12/15,16:00:00
3/31/15 16:00,34 ST-PENN STA,103458.25,3/31/15,16:00:00
3/6/15 16:00,42 ST-GRD CNTRL,103400.35,3/6/15,16:00:00
4/1/15 16:00,34 ST-PENN STA,103158.25,4/1/15,16:00:00
5/21/15 16:00,34 ST-PENN STA,103040,5/21/15,16:00:00
3/2/15 16:00,34 ST-PENN STA,102981.5,3/2/15,16:00:00
3/19/15 16:00,34 ST-PENN STA,102927.75,3/19/15,16:00:00
5/1/15 16:00,34 ST-PENN STA,102639.25,5/1/15,16:00:00
4/2/15 16:00,34 ST-PENN STA,102515.8654,4/2/15,16:00:00
5/20/15 16:00,34 ST-PENN STA,102433,5/20/15,16:00:00
3/10/15 16:00,34 ST-PENN STA,102377.25,3/10/15,16:00:00
3/20/15 16:00,34 ST-PENN STA,102355.25,3/20/15,16:00:00
4/24/15 16:00,34 ST-PENN STA,102227.75,4/24/15,16:00:00
3/18/15 16:00,34 ST-PENN STA,102096.25,3/18/15,16:00:00
4/8/15 16:00,34 ST-PENN STA,102027.25,4/8/15,16:00:00
3/25/15 16:00,34 ST-PENN STA,101934.25,3/25/15,16:00:00
5/8/15 16:00,34 ST-PENN STA,101912.75,5/8/15,16:00:00
4/10/15 16:00,34 ST-PENN STA,101657,4/10/15,16:00:00
4/23/15 16:00,34 ST-PENN STA,101595.25,4/23/15,16:00:00
4/9/15 16:00,34 ST-PENN STA,101249,4/9/15,16:00:00
3/17/15 16:00,34 ST-PENN STA,101128.75,3/17/15,16:00:00
4/22/15 16:00,34 ST-PENN STA,100885.5,4/22/15,16:00:00
3/27/15 16:00,34 ST-PENN STA,100813.5,3/27/15,16:00:00
5/15/15 16:00,34 ST-PENN STA,100813,5/15/15,16:00:00
5/28/15 16:00,34 ST-PENN STA,100731.75,5/28/15,16:00:00
3/4/15 16:00,42 ST-GRD CNTRL,100647.25,3/4/15,16:00:00
4/30/15 16:00,34 ST-PENN STA,100291,4/30/15,16:00:00
5/18/15 16:00,34 ST-PENN STA,100245.25,5/18/15,16:00:00
5/27/15 16:00,34 ST-PENN STA,100207.75,5/27/15,16:00:00
5/13/15 16:00,34 ST-PENN STA,100104.75,5/13/15,16:00:00
5/19/15 16:00,34 ST-PENN STA,99984,5/19/15,16:00:00
4/16/15 16:00,34 ST-PENN STA,99608.25,4/16/15,16:00:00
4/17/15 16:00,34 ST-PENN STA,99500,4/17/15,16:00:00
4/7/15 16:00,34 ST-PENN STA,99196,4/7/15,16:00:00
5/14/15 16:00,34 ST-PENN STA,98930.25,5/14/15,16:00:00
3/11/15 16:00,34 ST-PENN STA,98924.75,3/11/15,16:00:00
4/15/15 16:00,34 ST-PENN STA,98879.5,4/15/15,16:00:00
3/26/15 16:00,34 ST-PENN STA,98648.75,3/26/15,16:00:00
3/24/15 16:00,34 ST-PENN STA,98612,3/24/15,16:00:00
3/3/15 8:00,34 ST-PENN STA,98339,3/3/15,8:00:00
5/7/15 16:00,34 ST-PENN STA,97784.75,5/7/15,16:00:00
4/29/15 16:00,34 ST-PENN STA,97459.25,4/29/15,16:00:00
4/28/15 16:00,34 ST-PENN STA,97233,4/28/15,16:00:00
5/12/15 16:00,34 ST-PENN STA,97134.5,5/12/15,16:00:00
3/9/15 16:00,34 ST-PENN STA,97091,3/9/15,16:00:00
4/6/15 16:00,34 ST-PENN STA,97016.11538,4/6/15,16:00:00
5/26/15 16:00,34 ST-PENN STA,96571.75,5/26/15,16:00:00
3/23/15 16:00,34 ST-PENN STA,96368,3/23/15,16:00:00
3/30/15 16:00,34 ST-PENN STA,96303,3/30/15,16:00:00
5/6/15 16:00,34 ST-PENN STA,95993.5,5/6/15,16:00:00
4/21/15 16:00,34 ST-PENN STA,95842,4/21/15,16:00:00
4/14/15 16:00,34 ST-PENN STA,95760.875,4/14/15,16:00:00
5/5/15 16:00,34 ST-PENN STA,95648.75,5/5/15,16:00:00
3/10/15 16:00,42 ST-GRD CNTRL,95646.25,3/10/15,16:00:00
3/2/15 16:00,42 ST-GRD CNTRL,95254.75,3/2/15,16:00:00
5/11/15 16:00,34 ST-PENN STA,94707,5/11/15,16:00:00
4/27/15 16:00,34 ST-PENN STA,94306.5,4/27/15,16:00:00
3/2/15 8:00,34 ST-PENN STA,94246,3/2/15,8:00:00
3/16/15 16:00,34 ST-PENN STA,93697.125,3/16/15,16:00:00
5/4/15 16:00,34 ST-PENN STA,92807.25,5/4/15,16:00:00
4/13/15 16:00,34 ST-PENN STA,92265.75,4/13/15,16:00:00
3/4/15 8:00,34 ST-PENN STA,92224.875,3/4/15,8:00:00
3/31/15 16:00,42 ST-GRD CNTRL,92049.25,3/31/15,16:00:00
4/22/15 16:00,42 ST-GRD CNTRL,91779.75,4/22/15,16:00:00
5/22/15 16:00,34 ST-PENN STA,91765.25,5/22/15,16:00:00
4/20/15 16:00,34 ST-PENN STA,91586,4/20/15,16:00:00
3/4/15 8:00,42 ST-GRD CNTRL,91124.425,3/4/15,8:00:00
3/6/15 8:00,34 ST-PENN STA,91060.5,3/6/15,8:00:00
5/21/15 16:00,42 ST-GRD CNTRL,90688.75,5/21/15,16:00:00
4/23/15 16:00,42 ST-GRD CNTRL,90488.25,4/23/15,16:00:00
5/20/15 16:00,42 ST-GRD CNTRL,90240.75,5/20/15,16:00:00
3/20/15 16:00,42 ST-GRD CNTRL,89354.5,3/20/15,16:00:00
5/27/15 16:00,42 ST-GRD CNTRL,89260.5,5/27/15,16:00:00
3/3/15 8:00,42 ST-GRD CNTRL,89228.85,3/3/15,8:00:00
3/25/15 16:00,42 ST-GRD CNTRL,89134.5,3/25/15,16:00:00
4/24/15 16:00,42 ST-GRD CNTRL,88975.25,4/24/15,16:00:00
3/5/15 16:00,42 ST-GRD CNTRL,88817.5,3/5/15,16:00:00
5/28/15 16:00,42 ST-GRD CNTRL,88512.25,5/28/15,16:00:00
4/7/15 16:00,42 ST-GRD CNTRL,88467.5,4/7/15,16:00:00
3/12/15 16:00,42 ST-GRD CNTRL,88375.5,3/12/15,16:00:00
3/18/15 16:00,42 ST-GRD CNTRL,88347.75,3/18/15,16:00:00
3/13/15 16:00,42 ST-GRD CNTRL,88144.25,3/13/15,16:00:00
3/3/15 16:00,34 ST-HERALD SQ,87955,3/3/15,16:00:00
3/19/15 16:00,42 ST-GRD CNTRL,87896.25,3/19/15,16:00:00
3/5/15 16:00,34 ST-PENN STA,87884.5,3/5/15,16:00:00
4/9/15 16:00,42 ST-GRD CNTRL,87829.75,4/9/15,16:00:00
4/30/15 16:00,42 ST-GRD CNTRL,87818.5,4/30/15,16:00:00
4/1/15 16:00,42 ST-GRD CNTRL,87613.25,4/1/15,16:00:00
5/14/15 16:00,42 ST-GRD CNTRL,87235.5,5/14/15,16:00:00
4/8/15 16:00,42 ST-GRD CNTRL,87204.25,4/8/15,16:00:00
4/2/15 16:00,42 ST-GRD CNTRL,87191,4/2/15,16:00:00
5/7/15 16:00,42 ST-GRD CNTRL,87179.5,5/7/15,16:00:00
5/19/15 16:00,42 ST-GRD CNTRL,87012,5/19/15,16:00:00
4/20/15 8:00,34 ST-PENN STA,86988.25,4/20/15,8:00:00
3/6/15 8:00,42 ST-GRD CNTRL,86968.75,3/6/15,8:00:00
5/13/15 16:00,42 ST-GRD CNTRL,86948.5,5/13/15,16:00:00
3/27/15 16:00,42 ST-GRD CNTRL,86772.75,3/27/15,16:00:00
3/6/15 16:00,34 ST-HERALD SQ,86650,3/6/15,16:00:00
3/26/15 16:00,42 ST-GRD CNTRL,86544.25,3/26/15,16:00:00
4/16/15 16:00,42 ST-GRD CNTRL,86528,4/16/15,16:00:00
4/3/15 16:00,34 ST-PENN STA,86424.61538,4/3/15,16:00:00
5/18/15 16:00,42 ST-GRD CNTRL,86412.25,5/18/15,16:00:00
3/11/15 16:00,42 ST-GRD CNTRL,86108.25,3/11/15,16:00:00
3/24/15 16:00,42 ST-GRD CNTRL,85896.5,3/24/15,16:00:00
4/29/15 16:00,42 ST-GRD CNTRL,85857,4/29/15,16:00:00
5/1/15 16:00,42 ST-GRD CNTRL,85839.25,5/1/15,16:00:00
5/6/15 16:00,42 ST-GRD CNTRL,85809.75,5/6/15,16:00:00
4/28/15 16:00,42 ST-GRD CNTRL,85783.5,4/28/15,16:00:00
5/29/15 16:00,42 ST-GRD CNTRL,85752.5,5/29/15,16:00:00
5/5/15 16:00,42 ST-GRD CNTRL,85592.75,5/5/15,16:00:00
3/2/15 8:00,42 ST-GRD CNTRL,85377.95,3/2/15,8:00:00
5/15/15 16:00,42 ST-GRD CNTRL,85235,5/15/15,16:00:00
5/12/15 16:00,42 ST-GRD CNTRL,85219.25,5/12/15,16:00:00
4/21/15 16:00,42 ST-GRD CNTRL,85155.75,4/21/15,16:00:00
5/26/15 16:00,42 ST-GRD CNTRL,85102.25,5/26/15,16:00:00
4/14/15 16:00,42 ST-GRD CNTRL,85086.5,4/14/15,16:00:00
3/12/15 8:00,34 ST-PENN STA,84778,3/12/15,8:00:00
4/15/15 16:00,42 ST-GRD CNTRL,84732.25,4/15/15,16:00:00
5/27/15 8:00,34 ST-PENN STA,84648.25,5/27/15,8:00:00
4/1/15 8:00,34 ST-PENN STA,84453.75,4/1/15,8:00:00
3/19/15 8:00,34 ST-PENN STA,84084.5,3/19/15,8:00:00
3/17/15 8:00,34 ST-PENN STA,83989,3/17/15,8:00:00
4/21/15 8:00,34 ST-PENN STA,83881.5,4/21/15,8:00:00
5/19/15 8:00,34 ST-PENN STA,83644.25,5/19/15,8:00:00
4/28/15 8:00,34 ST-PENN STA,83555.25,4/28/15,8:00:00
5/8/15 16:00,42 ST-GRD CNTRL,83482,5/8/15,16:00:00
3/31/15 8:00,34 ST-PENN STA,83475.25,3/31/15,8:00:00
3/30/15 8:00,34 ST-PENN STA,83465.5,3/30/15,8:00:00
5/12/15 8:00,34 ST-PENN STA,83331.75,5/12/15,8:00:00
3/16/15 16:00,42 ST-GRD CNTRL,83297,3/16/15,16:00:00
3/9/15 16:00,42 ST-GRD CNTRL,83258,3/9/15,16:00:00
4/20/15 16:00,42 ST-GRD CNTRL,83232.5,4/20/15,16:00:00
3/23/15 16:00,42 ST-GRD CNTRL,83223,3/23/15,16:00:00
3/10/15 16:00,34 ST-HERALD SQ,83161.25,3/10/15,16:00:00
4/27/15 16:00,42 ST-GRD CNTRL,83138.5,4/27/15,16:00:00
4/10/15 16:00,42 ST-GRD CNTRL,83078.25,4/10/15,16:00:00
3/16/15 8:00,34 ST-PENN STA,83041.625,3/16/15,8:00:00
3/23/15 8:00,34 ST-PENN STA,83034.25,3/23/15,8:00:00
3/18/15 8:00,34 ST-PENN STA,82960.25,3/18/15,8:00:00
4/17/15 16:00,42 ST-GRD CNTRL,82867.5,4/17/15,16:00:00
4/14/15 8:00,34 ST-PENN STA,82721,4/14/15,8:00:00
3/30/15 16:00,42 ST-GRD CNTRL,82683.28571,3/30/15,16:00:00
5/20/15 8:00,34 ST-PENN STA,82674.25,5/20/15,8:00:00
3/17/15 16:00,42 ST-GRD CNTRL,82601.25,3/17/15,16:00:00
5/6/15 8:00,34 ST-PENN STA,82596.16667,5/6/15,8:00:00
3/24/15 8:00,34 ST-PENN STA,82467.25,3/24/15,8:00:00
5/22/15 12:00,34 ST-PENN STA,82438.625,5/22/15,12:00:00
4/22/15 8:00,34 ST-PENN STA,82415.08333,4/22/15,8:00:00
3/25/15 8:00,34 ST-PENN STA,82390.75,3/25/15,8:00:00
3/9/15 8:00,34 ST-PENN STA,82334.25,3/9/15,8:00:00
3/10/15 8:00,34 ST-PENN STA,82321,3/10/15,8:00:00
5/8/15 16:00,34 ST-HERALD SQ,81841.75,5/8/15,16:00:00
5/21/15 8:00,34 ST-PENN STA,81839.5,5/21/15,8:00:00
4/23/15 8:00,34 ST-PENN STA,81837.41667,4/23/15,8:00:00
5/4/15 16:00,42 ST-GRD CNTRL,81754.25,5/4/15,16:00:00
3/5/15 8:00,34 ST-PENN STA,81715.5,3/5/15,8:00:00
5/28/15 8:00,34 ST-PENN STA,81713.5,5/28/15,8:00:00
3/11/15 8:00,34 ST-PENN STA,81515.25,3/11/15,8:00:00
4/27/15 8:00,34 ST-PENN STA,81443.5,4/27/15,8:00:00
5/20/15 16:00,34 ST-HERALD SQ,81351.5,5/20/15,16:00:00
5/7/15 8:00,34 ST-PENN STA,81282.25,5/7/15,8:00:00
4/13/15 16:00,42 ST-GRD CNTRL,81259.25,4/13/15,16:00:00
3/26/15 8:00,34 ST-PENN STA,81251,3/26/15,8:00:00
5/11/15 16:00,42 ST-GRD CNTRL,81198.5,5/11/15,16:00:00
4/30/15 8:00,34 ST-PENN STA,81193.25,4/30/15,8:00:00
4/6/15 16:00,42 ST-GRD CNTRL,81127,4/6/15,16:00:00
4/8/15 16:00,34 ST-HERALD SQ,81099.25,4/8/15,16:00:00
4/15/15 16:00,34 ST-HERALD SQ,81077.08333,4/15/15,16:00:00
4/24/15 16:00,34 ST-HERALD SQ,81011,4/24/15,16:00:00
3/13/15 16:00,34 ST-HERALD SQ,80956.5,3/13/15,16:00:00
4/1/15 16:00,34 ST-HERALD SQ,80934.25,4/1/15,16:00:00
5/13/15 8:00,34 ST-PENN STA,80895.75,5/13/15,8:00:00
5/4/15 8:00,34 ST-PENN STA,80846,5/4/15,8:00:00
5/5/15 8:00,34 ST-PENN STA,80797.5,5/5/15,8:00:00
3/4/15 16:00,34 ST-HERALD SQ,80762,3/4/15,16:00:00
5/21/15 16:00,34 ST-HERALD SQ,80690.5,5/21/15,16:00:00
5/18/15 8:00,34 ST-PENN STA,80501,5/18/15,8:00:00
4/16/15 8:00,34 ST-PENN STA,80442.5,4/16/15,8:00:00
4/2/15 16:00,34 ST-HERALD SQ,80374.75,4/2/15,16:00:00
4/6/15 16:00,34 ST-HERALD SQ,80293.875,4/6/15,16:00:00
5/26/15 8:00,34 ST-PENN STA,80218.41667,5/26/15,8:00:00
5/11/15 8:00,34 ST-PENN STA,80127.75,5/11/15,8:00:00
4/2/15 8:00,34 ST-PENN STA,79894.41667,4/2/15,8:00:00
5/1/15 16:00,34 ST-HERALD SQ,79880.75,5/1/15,16:00:00
3/13/15 8:00,34 ST-PENN STA,79834.25,3/13/15,8:00:00
4/7/15 8:00,34 ST-PENN STA,79826,4/7/15,8:00:00
4/13/15 8:00,34 ST-PENN STA,79773.75,4/13/15,8:00:00
4/9/15 16:00,34 ST-HERALD SQ,79718.75,4/9/15,16:00:00
5/13/15 16:00,34 ST-HERALD SQ,79704.75,5/13/15,16:00:00
5/27/15 16:00,34 ST-HERALD SQ,79696.25,5/27/15,16:00:00
4/7/15 16:00,34 ST-HERALD SQ,79553.5,4/7/15,16:00:00
4/8/15 8:00,34 ST-PENN STA,79526.25,4/8/15,8:00:00
3/31/15 16:00,34 ST-HERALD SQ,79326.25,3/31/15,16:00:00
4/15/15 8:00,34 ST-PENN STA,79183.5,4/15/15,8:00:00
4/9/15 8:00,34 ST-PENN STA,79125.08333,4/9/15,8:00:00
3/19/15 16:00,34 ST-HERALD SQ,79087.25,3/19/15,16:00:00
3/27/15 8:00,34 ST-PENN STA,79040.25,3/27/15,8:00:00
